time,pp9_mrna_,p9_,pp8_mrna_,p8_,pp7_mrna_,p7_,pp6_mrna_,p6_,pp5_mrna_,p5_,pp4_mrna_,p4_,pp3_mrna_,p3_,pp2_mrna_,p2_,pp1_mrna_,p1_,DefaultCompartment,pp8_mrna_degradation_rate,pp9_mrna_degradation_rate,p1_degradation_rate,p2_degradation_rate,p3_degradation_rate,p4_degradation_rate,p5_degradation_rate,p6_degradation_rate,p7_degradation_rate,p8_degradation_rate,p9_degradation_rate,v1_Kd,v1_h,v2_Kd,v2_h,v3_Kd,v3_h,v4_Kd,v4_h,v5_Kd,v5_h,v6_Kd,v6_h,v7_Kd,v7_h,v8_Kd,v8_h,v9_Kd,v9_h,pp1_mrna_degradation_rate,pp2_mrna_degradation_rate,pro1_strength,pro2_strength,pro3_strength,pro4_strength,pro5_strength,pro6_strength,pro7_strength,pro8_strength,pro9_strength,pp3_mrna_degradation_rate,v10_Kd,v10_h,v11_Kd,v11_h,v12_Kd,v12_h,v13_Kd,v13_h,pp4_mrna_degradation_rate,v14_Kd,v14_h,v15_Kd,v15_h,pp5_mrna_degradation_rate,rbs1_strength,rbs2_strength,rbs3_strength,rbs4_strength,rbs5_strength,rbs6_strength,rbs7_strength,rbs8_strength,rbs9_strength,pp6_mrna_degradation_rate,pp7_mrna_degradation_rate,as8,cod1,cod2,cod3,cod4,cod5,cod6,cod7,cod8,cod9,rs1,rs2,rs3,rs4,rs5,rs6,rs7,as1,as2,as3,as4,as5,as6,as7
0.63,0.002346994997229009,0.00022698332647381873,0.002346994997229009,0.0001032121558392263,0.034372946425354454,0.008858010133063074,0.034372946425354454,0.00354320405322523,1.7229393631506562,0.18407059984606144,2.3074759124551902,1.6034831687623308,2.3074759124551902,0.5804463959320655,0.5821082579744004,0.26667353878679256,0.9348163979862057,3.756070589127484,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.4177560299102132,2.0,1.1355056374912742,4.834531366101625,4.834531366101625,4.998790161873822,0.5473410463741789,0.5473410463741789,0.1852663292861934,0.1852663292861934,0.9994850510041179,0.9949681362950671,0.9717962193450382,0.9999989347262234,0.9999989347262234,0.9949681362950671,0.9717962193450382,0.25203333545690376,0.9997580323747645,0.4177560299102132,6.156274183174405e-5,0.037053305329153186,0.037053305329153186,6.156274183174405e-5
0.64,0.005008808761388386,0.0005071621475601748,0.005008808761388386,0.000230612968022456,0.039742831511638974,0.010660219640959907,0.039742831511638974,0.0042640878563839635,1.7555352432276448,0.19182722884676942,2.332589437169106,1.646631324145342,2.332589437169106,0.5960656376996714,0.5875886836955514,0.2735706107731358,0.9454151519138945,3.7407768955353897,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.4583743187868644,2.0,1.1297213344951789,4.828252436786466,4.828252436786466,4.9989120473681865,0.6006395106579167,0.6006395106579167,0.3734236871759568,0.3734236871759568,0.9974344644631309,0.9944300410343743,0.9710592475191663,0.9999946817941815,0.9999946817941815,0.9944300410343743,0.9710592475191663,0.25126497540792614,0.9997824094736373,0.4583743187868644,0.00012912446345360822,0.07468513462610889,0.07468513462610889,0.00012912446345360822
0.65,0.01018743860792673,0.001089448881090513,0.01018743860792673,0.00049538602434287,0.045587570006125996,0.012733157503481588,0.045587570006125996,0.005093263001392636,1.7878079292781974,0.19970693620464502,2.357389422692384,1.690114440669105,2.357389422692384,0.6118061323689069,0.592926287819266,0.28050945950232437,0.9559084464779676,3.7255980653468286,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.498533610597715,2.0,1.1159375131440794,4.821735050878769,4.821735050878769,4.99901974202405,0.6534233017948652,0.6534233017948652,0.7055385688451082,0.7055385688451082,0.9882702318400067,0.9938466809036113,0.970317684513434,0.9999754598709212,0.9999754598709212,0.9938466809036113,0.970317684513434,0.25050082366089593,0.99980394840481,0.498533610597715,0.0002628029861515271,0.14111117665551123,0.14111117665551123,0.0002628029861515271
0.66,0.019535607017704477,0.0022362919478809886,0.019535607017704477,0.0010168699023508344,0.051894372043488506,0.015098860866094565,0.051894372043488506,0.006039544346437826,1.819760505429977,0.2077075038294609,2.3818765612744577,1.733923943635394,2.3818765612744577,0.6276647759766132,0.5979539624070279,0.2874869430674366,0.9662973310166019,3.7105331417432086,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.5377415657644552,2.0,1.0721391872573713,4.81496834288092,4.81496834288092,4.999115102549519,0.7051219421294144,0.7051219421294144,1.2258054394523141,1.2258054394523141,0.9523718669695992,0.9932155288388723,0.9695716998122054,0.9998966082511284,0.9998966082511284,0.9932155288388723,0.9695716998122054,0.24974086252032132,0.9998230205099038,0.5377415657644552,0.0005194587618152293,0.24518643814510221,0.24518643814510221,0.0005194587618152293
0.67,0.03488754867268111,0.004351799498322985,0.03488754867268111,0.0019788176293811894,0.05864558516815122,0.017778491444135992,0.05864558516815122,0.007111396577654397,1.851396042223184,0.21582674004307933,2.4060514382960085,1.7780513151539235,2.4060514382960085,0.6436384851235922,0.6021321713245312,0.2944953506199207,0.9765828444269138,3.695581176498266,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.5755750317277475,2.0,0.943641662094391,4.807943582629278,4.807943582629278,4.999199717524284,0.7553107180116895,0.7553107180116895,1.9211792781233838,1.9211792781233838,0.8407730617914658,0.9925344917666877,0.9688214611204601,0.9996085813475186,0.9996085813475186,0.9925344917666877,0.9688214611204601,0.24898507426389202,0.9998399435048568,0.5755750317277475,0.000998035456748225,0.38438631159679426,0.38438631159679426,0.000998035456748225
0.68,0.05748841966083676,0.007966847149773209,0.05748841966083676,0.00362262498459125,0.06582043753705474,0.020792138885128462,0.06582043753705474,0.008316855554051384,1.8827175942944967,0.22406247937396595,2.4299145750317446,1.8224880918906188,2.4299145750317446,0.6597241961595002,0.6043350438644616,0.30151521565610045,0.986766015268821,3.68074122989724,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.6116920570201978,2.0,0.6845032173271589,4.800658768559022,4.800658768559023,4.9992749495806885,0.803760346246724,0.803760346246724,2.6902931815134337,2.6902931815134337,0.6117305941717437,0.9918028611830411,0.968067134396589,0.9986893788042652,0.9986893788042652,0.9918028611830411,0.968067134396589,0.24823344114447762,0.9998549899161377,0.6116920570201978,0.0018654591986754026,0.5387647528072307,0.5387647528072307,0.0018654591986754026
0.69,0.08727889886039197,0.013659748700207097,0.08727889886039197,0.006211258480842918,0.07339728474453819,0.02415872438574749,0.07339728474453819,0.009663489754298997,1.9137281984669714,0.23241258234223588,2.4534665231341677,1.867225864336283,2.4534665231341677,0.6759188649181116,0.6036190609350646,0.3085109084591772,0.9968478618678891,3.666012370656805,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.6458363825570356,2.0,0.38926596252455964,4.793123331199818,4.793123331199817,4.999341970430659,0.8504928996881864,0.8504928996881864,3.3889717029554687,3.3889717029554687,0.3489320686524511,0.9910222910543347,0.9673088838598134,0.9961568535643359,0.9961568535643359,0.9910222910543347,0.9673088838598134,0.24748594539209556,0.9998683940861318,0.6458363825570356,0.0033948385789846253,0.6804092529865017,0.6804092529865017,0.0033948385789846253
0.7,0.12292166919215688,0.021947140144624688,0.12292166919215688,0.009979638963012651,0.08135644559581418,0.02789603107585063,0.08135644559581418,0.011158412430340253,1.9444308721774097,0.24087493523713469,2.476707967513666,1.9122562784184631,2.476707967513666,0.6922194673008012,0.6004007788981989,0.3154428207105659,1.0068293924171812,3.651393675845731,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.6778354163216062,2.0,0.19121291622846157,4.785354182941313,4.785354182941313,4.999401790036652,0.8958497078983941,0.8958497078983941,3.9160360462336903,3.9160360462336903,0.17191672833193003,0.9901959898218755,0.9665468719585788,0.9901388905552253,0.9901388905552253,0.9901959898218755,0.9665468719585788,0.24674256921584783,0.9998803580073303,0.6778354163216062,0.00601932253212979,0.7910074199868573,0.7910074199868573,0.00601932253212979
0.71,0.16245606089166192,0.033206531496651676,0.16245606089166192,0.015099424953171223,0.08968376652651922,0.032020893197356896,0.08968376652651922,0.012808357278942759,1.9748286121847987,0.24944744988848602,2.499639751892374,1.957571038618377,2.499639751892374,0.7086230004048424,0.5957736872271538,0.3222837878210433,1.0167116050780682,3.6368842308063583,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.7075932517696696,2.0,0.09220364764040855,4.777366535578848,4.777366535578848,4.9994552809723665,0.9405761313687967,0.9405761313687967,4.242828557030473,4.242828557030473,0.08314807014553992,0.9893268252005254,0.9657812593144899,0.9777089559919689,0.9777089559919689,0.9893268252005254,0.9657812593144899,0.24600329480583275,0.9998910561944734,0.7075932517696696,0.010403795076740052,0.8679123845655606,0.8679123845655606,0.010403795076740052
0.72,0.20389937051941726,0.04765341064717505,0.20389937051941726,0.021668601488903583,0.0983750817790463,0.036549583800494855,0.0983750817790463,0.014619833520197942,2.004924393513678,0.2581280634334601,2.522262839544647,2.0031619107979943,2.522262839544647,0.7251264835467853,0.5905069922687508,0.32902041539265187,1.026495488080057,3.6224831290767927,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.7350804707324476,2.0,0.046632902888780824,4.769171001444662,4.769171001444662,4.999503198820292,0.9859232041078154,0.9859232041078154,4.382809353055174,4.382809353055174,0.042179009002798355,0.9884167222660412,0.9650122046723117,0.9551528705537154,0.9551528705537154,0.9884167222660412,0.9650122046723117,0.24526810433502466,0.9999006397640583,0.7350804707324476,0.017532662174281666,0.9177189302722608,0.9177189302722608,0.017532662174281666
0.73,0.24548842929435183,0.06535213753883747,0.24548842929435183,0.029716433840628637,0.10744168176913085,0.0414984479524963,0.10744168176913085,0.01659937918099852,2.0347211685940665,0.26691473807971416,2.5445782734480114,2.049020724056656,2.5445782734480114,0.7417269589345362,0.5849758275224896,0.3356472135438618,1.036182019819595,3.608189472313899,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.7603223570573099,2.0,0.02521903658805177,4.760775269503391,4.76077526950339,4.999546199296466,1.033753966734446,1.033753966734446,4.359118332287952,4.359118332287952,0.022878573512961298,0.987467007528873,0.9642398648674221,0.9188586741561905,0.9188586741561905,0.987467007528873,0.9642398648674221,0.24453697996112994,0.9999092398592933,0.7603223570573099,0.02880280838883211,0.9488114886200608,0.9488114886200608,0.02880280838883211
0.74,0.2857071965644358,0.086235959934051,0.2857071965644358,0.03921256893151216,0.11691667315220221,0.046884829084831686,0.11691667315220221,0.01875393163393267,2.0642218665665184,0.2758054608658779,2.5665871555458817,2.0951393719124316,2.5665871555458817,0.7584214920949981,0.5793473127713613,0.3421623432581125,1.0457721689579276,3.594002370216988,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.7833868505536301,2.0,0.014582384045232995,4.752185798107593,4.752185798107593,4.999584852665875,1.0866186584614013,1.0866186584614013,4.194749109419255,4.194749109419255,0.013268510844926133,0.9864787580586528,0.9634643948055583,0.8667294623215132,0.8667294623215132,0.9864787580586528,0.9634643948055583,0.24380990382841133,0.9999169705331751,0.7833868505536301,0.04609304140163797,0.9679488910377465,0.9679488910377465,0.04609304140163797
0.75,0.32329747035447376,0.11012753800016695,0.32329747035447376,0.050076368122900915,0.1268615816841186,0.05272831832129498,0.1268615816841186,0.02109132732851799,2.093429392725953,0.2847982434201214,2.588290638840372,2.14150981317745,2.588290638840372,0.7752071721909323,0.5736969892935769,0.34856559144045884,1.0552668945179706,3.5799209404522494,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.8043732004345779,2.0,0.008961039768206036,4.743408690388743,4.743408690388743,4.999619655908419,1.1477251563289947,1.1477251563289947,3.9164893797369666,3.9164893797369666,0.008177902332028027,0.9854529824519701,0.9626859474485241,0.7995111696361924,0.7995111696361924,0.9854529824519701,0.9626859474485241,0.2430868580694854,0.9999239311816838,0.8043732004345779,0.07175287309900584,0.9797209916452115,0.9797209916452115,0.07175287309900584
0.76,0.35731755356782324,0.13676215380685858,0.35731755356782324,0.06218746086290121,0.1373715972034572,0.059052302207168825,0.1373715972034572,0.023620920882867526,2.122346628082337,0.2938911217174054,2.609689925534742,2.188124072730143,2.609689925534742,0.7920811123005044,0.5680606413278465,0.35485749113141785,1.0646671459801826,3.56594430857798,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.8234019151399505,2.0,0.0058100830988089,4.734450078365197,4.734450078365196,4.999651043012013,1.2206861983969308,1.2206861983969308,3.558785041433195,3.558785041433195,0.005318049482085415,0.9843907005150665,0.9619046738023779,0.7211219353688922,0.7211219353688922,0.9843907005150665,0.9619046738023779,0.24236782480709543,0.9999302086024026,0.8234019151399505,0.10841961035388964,0.9870133931268329,0.9870133931268329,0.10841961035388964
0.77,0.38720711039861794,0.16581618852583835,0.38720711039861794,0.07539869362505529,0.14857655495997737,0.06588567278856147,0.14857655495997737,0.026354269115424593,2.150976429020321,0.30308215583607956,2.630786267738944,2.2349742422754755,2.630786267738944,0.80904044969248,0.5624561038106966,0.36103893374617274,1.073973863377544,3.5520716079704306,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.8406062999333825,2.0,0.003947446760165926,4.725316281058078,4.7253162810580775,4.999679393702069,1.3089052195946145,1.3089052195946145,3.1609272646445223,3.1609272646445223,0.0036238437993188605,0.9832929763012799,0.9611207229065463,0.6375533050200579,0.6375533050200579,0.9832929763012799,0.9611207229065463,0.2416527861558517,0.9999358787404137,0.8406062999333825,0.15855798983349878,0.9915805438558827,0.9915805438558827,0.15855798983349878
0.78,0.41279547285132634,0.19693869199340158,0.41279547285132634,0.08955048498304963,0.16063366051893485,0.07326438951029017,0.16063366051893485,0.029305755804116068,2.179321627042291,0.31236942971415915,2.6515809691772083,2.282052481129583,2.6515809691772088,0.8260823461102565,0.5568926626894392,0.36711098987812363,1.0831879773895523,3.5383019797504347,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.8561256448353963,2.0,0.00279310079596597,4.716013862708731,4.716013862708731,4.999705040862166,1.4145377272175634,1.4145377272175634,2.759480092445022,2.759480092445022,0.00257169576594076,0.9821609305016955,0.9603342418232325,0.5549608422300103,0.5549608422300103,0.9821609305016955,0.9603342418232325,0.24094172422394852,0.9999410081724331,0.8561256448353963,0.22367414693373613,0.9944774054171273,0.9944774054171273,0.22367414693373613
0.79,0.4342347480295611,0.22978038324109928,0.4342347480295611,0.10448401251451839,0.17370844850956035,0.08123238662689225,0.17370844850956035,0.0324929546507569,2.207385028582184,0.3217510509057285,2.672075387204001,2.329351017042408,2.672075387204001,0.8432039880696501,0.5513753055839894,0.37307482184647534,1.092310409435284,3.524634572710741,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.8700999729493877,2.0,0.0020471182812460487,4.706549645795196,4.706549645795197,4.999728276856468,1.5372114930226628,1.5372114930226628,2.381659062727743,2.381659062727743,0.0018903940271640576,0.9809957434728624,0.9595453756268811,0.47808211345225604,0.47808211345225604,0.9809957434728624,0.9595453756268811,0.24023462111485291,0.9999456553712935,0.8700999729493877,0.3033439148541717,0.9963389115437338,0.9963389115437338,0.3033439148541717
0.8,0.45188869190497977,0.2640150996947649,0.45188869190497977,0.1200509660199558,0.1879441761330252,0.08984122418019017,0.1879441761330252,0.035936489672076063,2.235169414879418,0.33122515033780847,2.692270934810788,2.376862147061087,2.692270934810788,0.8604025871714344,0.5459067476334254,0.3789316387152601,1.101342071765557,3.5110685432440047,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.88266617150554,2.0,0.001546811611244365,4.696930702805517,4.696930702805517,4.999749358928315,1.6730659134699586,1.6730659134699586,2.043135546543768,2.043135546543768,0.0014325832168717329,0.9797986538456914,0.9587542673936429,0.40963067201511694,0.40963067201511694,0.9797986538456914,0.9587542673936429,0.23953145892896494,0.9999498717856631,0.88266617150554,0.3944833807616038,0.9975500791934685,0.9975500791934685,0.3944833807616038
0.81,0.46622190967282157,0.29935202325120536,0.46622190967282157,0.13611910687261375,0.20342677636721446,0.09914805791536041,0.20342677636721446,0.03965922316614416,2.2626775419036127,0.3407898820678745,2.7121690824734666,2.4245782384313785,2.7121690824734666,0.8776753804276486,0.5404884470595611,0.38468267202834117,1.1102838675541173,3.497603055271566,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.8939552892124037,2.0,0.0012000494820335694,4.687164337708562,4.687164337708562,4.999768513819915,1.8148742694172848,1.8148742694172848,1.7497417262571229,1.7497417262571229,0.0011146826307447066,0.9785709549739651,0.9579610581908726,0.3505277567101682,0.3505277567101682,0.9785709549739651,0.9579610581908726,0.2388322197652566,0.999953702763983,0.8939552892124037,0.4914449164496456,0.998347031161864,0.998347031161864,0.4914449164496456
0.82,0.47771697596591517,0.33554001543497247,0.47771697596591517,0.15257423926847496,0.2201586542333474,0.10921203140602923,0.2201586542333474,0.04368481256241169,2.2899121403228793,0.350443423042399,2.7317713597690876,2.472491729533255,2.7317713597690876,0.8950196306002735,0.5351211384252601,0.3903291621560534,1.119136690987988,3.4842372801728048,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9040907782271175,2.0,0.0009525931727058998,4.677258062386114,4.677258062386114,4.999785941733788,1.9536169361247018,1.9536169361247018,1.5007656584545024,1.5007656584545024,0.000887413007011053,0.9773139903094127,0.957165887066718,0.3004907149646062,0.3004907149646062,0.9773139903094127,0.957165887066718,0.23813688572287675,0.9999571883467576,0.9040907782271175,0.5872198600360138,0.998876560050298,0.998876560050298,0.5872198600360138
